"model","academic_year","region","campus","grade","persistence","persistence_type","persistence_type_display","grouped_by","grouped_by_display","level_1","level_2","level_3","level_4","level_5","level"
"Level 2/4/5 Goal +/- SPR SD","2022-2023","El Paso","Horizon Vista","K",90.1515151515152,"LDOS","Last Day of School","academic_year | persistence_type","Org-wide",0,80.8423069554403,84.3815449438202,87.9207829322001,91.4600209205801,4
"Level 2/4/5 Goal +/- SPR SD","2022-2023","El Paso","Horizon Vista","1",87.4015748031496,"LDOS","Last Day of School","academic_year | persistence_type","Org-wide",0,80.8423069554403,84.3815449438202,87.9207829322001,91.4600209205801,3
"Level 2/4/5 Goal +/- SPR SD","2022-2023","El Paso","Horizon Vista","2",89.2561983471074,"LDOS","Last Day of School","academic_year | persistence_type","Org-wide",0,80.8423069554403,84.3815449438202,87.9207829322001,91.4600209205801,4
"Level 2/4/5 Goal +/- SPR SD","2022-2023","El Paso","Horizon Vista","3",88.4297520661157,"LDOS","Last Day of School","academic_year | persistence_type","Org-wide",0,80.8423069554403,84.3815449438202,87.9207829322001,91.4600209205801,4
"Level 2/4/5 Goal +/- SPR SD","2022-2023","El Paso","Horizon Vista","4",80.9917355371901,"LDOS","Last Day of School","academic_year | persistence_type","Org-wide",0,80.8423069554403,84.3815449438202,87.9207829322001,91.4600209205801,2
"Level 2/4/5 Goal +/- SPR SD","2022-2023","El Paso","Horizon Vista","6",74.0384615384615,"LDOS","Last Day of School","academic_year | persistence_type","Org-wide",0,80.8423069554403,84.3815449438202,87.9207829322001,91.4600209205801,1
"Level 2/4/5 Goal +/- SPR SD","2022-2023","El Paso","Horizon Vista","7",84.4961240310078,"LDOS","Last Day of School","academic_year | persistence_type","Org-wide",0,80.8423069554403,84.3815449438202,87.9207829322001,91.4600209205801,3
"Level 2/4/5 Goal +/- SPR SD","2022-2023","El Paso","Horizon Vista","8",62.7118644067797,"LDOS","Last Day of School","academic_year | persistence_type","Org-wide",0,80.8423069554403,84.3815449438202,87.9207829322001,91.4600209205801,1
"Level 2/4/5 Goal +/- SPR SD","2022-2023","El Paso","Mesa Hills","PK",89.4117647058824,"LDOS","Last Day of School","academic_year | persistence_type","Org-wide",0,80.8423069554403,84.3815449438202,87.9207829322001,91.4600209205801,4
"Level 2/4/5 Goal +/- SPR SD","2022-2023","El Paso","Mesa Hills","K",82.7338129496403,"LDOS","Last Day of School","academic_year | persistence_type","Org-wide",0,80.8423069554403,84.3815449438202,87.9207829322001,91.4600209205801,2
"Level 2/4/5 Goal +/- SPR SD","2022-2023","El Paso","Mesa Hills","1",87.9432624113475,"LDOS","Last Day of School","academic_year | persistence_type","Org-wide",0,80.8423069554403,84.3815449438202,87.9207829322001,91.4600209205801,4
"Level 2/4/5 Goal +/- SPR SD","2022-2023","El Paso","Mesa Hills","2",85.0299401197605,"LDOS","Last Day of School","academic_year | persistence_type","Org-wide",0,80.8423069554403,84.3815449438202,87.9207829322001,91.4600209205801,3
"Level 2/4/5 Goal +/- SPR SD","2022-2023","El Paso","Mesa Hills","3",82.2222222222222,"LDOS","Last Day of School","academic_year | persistence_type","Org-wide",0,80.8423069554403,84.3815449438202,87.9207829322001,91.4600209205801,2
"Level 2/4/5 Goal +/- SPR SD","2022-2023","El Paso","Mesa Hills","4",83.0645161290323,"LDOS","Last Day of School","academic_year | persistence_type","Org-wide",0,80.8423069554403,84.3815449438202,87.9207829322001,91.4600209205801,2
"Level 2/4/5 Goal +/- SPR SD","2022-2023","El Paso","Mesa Hills","6",80.9523809523809,"LDOS","Last Day of School","academic_year | persistence_type","Org-wide",0,80.8423069554403,84.3815449438202,87.9207829322001,91.4600209205801,2
"Level 2/4/5 Goal +/- SPR SD","2022-2023","El Paso","Mesa Hills","7",87.2549019607843,"LDOS","Last Day of School","academic_year | persistence_type","Org-wide",0,80.8423069554403,84.3815449438202,87.9207829322001,91.4600209205801,3
"Level 2/4/5 Goal +/- SPR SD","2022-2023","El Paso","Mesa Hills","8",59.0551181102362,"LDOS","Last Day of School","academic_year | persistence_type","Org-wide",0,80.8423069554403,84.3815449438202,87.9207829322001,91.4600209205801,1
"Level 2/4/5 Goal +/- SPR SD","2022-2023","El Paso","Mesa Hills","9",90.3225806451613,"LDOS","Last Day of School","academic_year | persistence_type","Org-wide",0,80.8423069554403,84.3815449438202,87.9207829322001,91.4600209205801,4
"Level 2/4/5 Goal +/- SPR SD","2022-2023","El Paso","Mesquite Hills","PK",74.390243902439,"LDOS","Last Day of School","academic_year | persistence_type","Org-wide",0,80.8423069554403,84.3815449438202,87.9207829322001,91.4600209205801,1
"Level 2/4/5 Goal +/- SPR SD","2022-2023","El Paso","Mesquite Hills","K",79.5454545454545,"LDOS","Last Day of School","academic_year | persistence_type","Org-wide",0,80.8423069554403,84.3815449438202,87.9207829322001,91.4600209205801,1
"Level 2/4/5 Goal +/- SPR SD","2022-2023","El Paso","Mesquite Hills","1",82.1705426356589,"LDOS","Last Day of School","academic_year | persistence_type","Org-wide",0,80.8423069554403,84.3815449438202,87.9207829322001,91.4600209205801,2
"Level 2/4/5 Goal +/- SPR SD","2022-2023","El Paso","Mesquite Hills","2",77.3584905660377,"LDOS","Last Day of School","academic_year | persistence_type","Org-wide",0,80.8423069554403,84.3815449438202,87.9207829322001,91.4600209205801,1
"Level 2/4/5 Goal +/- SPR SD","2022-2023","El Paso","Mesquite Hills","3",77.2277227722772,"LDOS","Last Day of School","academic_year | persistence_type","Org-wide",0,80.8423069554403,84.3815449438202,87.9207829322001,91.4600209205801,1
"Level 2/4/5 Goal +/- SPR SD","2022-2023","El Paso","Mesquite Hills","6",92,"LDOS","Last Day of School","academic_year | persistence_type","Org-wide",0,80.8423069554403,84.3815449438202,87.9207829322001,91.4600209205801,5
"Level 2/4/5 Goal +/- SPR SD","2022-2023","El Paso","Mesquite Hills","7",88.8888888888889,"LDOS","Last Day of School","academic_year | persistence_type","Org-wide",0,80.8423069554403,84.3815449438202,87.9207829322001,91.4600209205801,4
"Level 2/4/5 Goal +/- SPR SD","2022-2023","El Paso","Rio Vista","PK",87.5,"LDOS","Last Day of School","academic_year | persistence_type","Org-wide",0,80.8423069554403,84.3815449438202,87.9207829322001,91.4600209205801,3
"Level 2/4/5 Goal +/- SPR SD","2022-2023","El Paso","Rio Vista","K",93.6936936936937,"LDOS","Last Day of School","academic_year | persistence_type","Org-wide",0,80.8423069554403,84.3815449438202,87.9207829322001,91.4600209205801,5
"Level 2/4/5 Goal +/- SPR SD","2022-2023","El Paso","Rio Vista","1",91.1111111111111,"LDOS","Last Day of School","academic_year | persistence_type","Org-wide",0,80.8423069554403,84.3815449438202,87.9207829322001,91.4600209205801,4
"Level 2/4/5 Goal +/- SPR SD","2022-2023","El Paso","Rio Vista","2",93.7062937062937,"LDOS","Last Day of School","academic_year | persistence_type","Org-wide",0,80.8423069554403,84.3815449438202,87.9207829322001,91.4600209205801,5
"Level 2/4/5 Goal +/- SPR SD","2022-2023","El Paso","Rio Vista","3",95.1219512195122,"LDOS","Last Day of School","academic_year | persistence_type","Org-wide",0,80.8423069554403,84.3815449438202,87.9207829322001,91.4600209205801,5
"Level 2/4/5 Goal +/- SPR SD","2022-2023","El Paso","Rio Vista","4",95.5357142857143,"LDOS","Last Day of School","academic_year | persistence_type","Org-wide",0,80.8423069554403,84.3815449438202,87.9207829322001,91.4600209205801,5
"Level 2/4/5 Goal +/- SPR SD","2022-2023","El Paso","Rio Vista","5",92.741935483871,"LDOS","Last Day of School","academic_year | persistence_type","Org-wide",0,80.8423069554403,84.3815449438202,87.9207829322001,91.4600209205801,5
"Level 2/4/5 Goal +/- SPR SD","2022-2023","El Paso","Rio Vista","6",92.5233644859813,"LDOS","Last Day of School","academic_year | persistence_type","Org-wide",0,80.8423069554403,84.3815449438202,87.9207829322001,91.4600209205801,5
"Level 2/4/5 Goal +/- SPR SD","2022-2023","El Paso","Rio Vista","7",89.6907216494845,"LDOS","Last Day of School","academic_year | persistence_type","Org-wide",0,80.8423069554403,84.3815449438202,87.9207829322001,91.4600209205801,4
"Level 2/4/5 Goal +/- SPR SD","2022-2023","El Paso","Rio Vista","8",93.0555555555556,"LDOS","Last Day of School","academic_year | persistence_type","Org-wide",0,80.8423069554403,84.3815449438202,87.9207829322001,91.4600209205801,5
"Level 2/4/5 Goal +/- SPR SD","2022-2023","El Paso","Rio Vista","9",85.3658536585366,"LDOS","Last Day of School","academic_year | persistence_type","Org-wide",0,80.8423069554403,84.3815449438202,87.9207829322001,91.4600209205801,3
"Level 2/4/5 Goal +/- SPR SD","2022-2023","El Paso","Rio Vista","10",85.5555555555556,"LDOS","Last Day of School","academic_year | persistence_type","Org-wide",0,80.8423069554403,84.3815449438202,87.9207829322001,91.4600209205801,3
"Level 2/4/5 Goal +/- SPR SD","2022-2023","Greater Houston Area","Hardy","K",79.1044776119403,"LDOS","Last Day of School","academic_year | persistence_type","Org-wide",0,80.8423069554403,84.3815449438202,87.9207829322001,91.4600209205801,1
"Level 2/4/5 Goal +/- SPR SD","2022-2023","Greater Houston Area","Hardy","1",78.3216783216783,"LDOS","Last Day of School","academic_year | persistence_type","Org-wide",0,80.8423069554403,84.3815449438202,87.9207829322001,91.4600209205801,1
"Level 2/4/5 Goal +/- SPR SD","2022-2023","Greater Houston Area","Hardy","2",76.1194029850746,"LDOS","Last Day of School","academic_year | persistence_type","Org-wide",0,80.8423069554403,84.3815449438202,87.9207829322001,91.4600209205801,1
"Level 2/4/5 Goal +/- SPR SD","2022-2023","Greater Houston Area","Hardy","3",78.4722222222222,"LDOS","Last Day of School","academic_year | persistence_type","Org-wide",0,80.8423069554403,84.3815449438202,87.9207829322001,91.4600209205801,1
"Level 2/4/5 Goal +/- SPR SD","2022-2023","Greater Houston Area","Hardy","4",80.4347826086957,"LDOS","Last Day of School","academic_year | persistence_type","Org-wide",0,80.8423069554403,84.3815449438202,87.9207829322001,91.4600209205801,1
"Level 2/4/5 Goal +/- SPR SD","2022-2023","Greater Houston Area","Hardy","5",71.6417910447761,"LDOS","Last Day of School","academic_year | persistence_type","Org-wide",0,80.8423069554403,84.3815449438202,87.9207829322001,91.4600209205801,1
"Level 2/4/5 Goal +/- SPR SD","2022-2023","Greater Houston Area","Hardy","6",80.5755395683453,"LDOS","Last Day of School","academic_year | persistence_type","Org-wide",0,80.8423069554403,84.3815449438202,87.9207829322001,91.4600209205801,1
"Level 2/4/5 Goal +/- SPR SD","2022-2023","Greater Houston Area","Hardy","7",79.2857142857143,"LDOS","Last Day of School","academic_year | persistence_type","Org-wide",0,80.8423069554403,84.3815449438202,87.9207829322001,91.4600209205801,1
"Level 2/4/5 Goal +/- SPR SD","2022-2023","Greater Houston Area","Hardy","8",80.2721088435374,"LDOS","Last Day of School","academic_year | persistence_type","Org-wide",0,80.8423069554403,84.3815449438202,87.9207829322001,91.4600209205801,1
"Level 2/4/5 Goal +/- SPR SD","2022-2023","Greater Houston Area","Lake Houston","K",89.1304347826087,"LDOS","Last Day of School","academic_year | persistence_type","Org-wide",0,80.8423069554403,84.3815449438202,87.9207829322001,91.4600209205801,4
"Level 2/4/5 Goal +/- SPR SD","2022-2023","Greater Houston Area","Lake Houston","1",90.4761904761905,"LDOS","Last Day of School","academic_year | persistence_type","Org-wide",0,80.8423069554403,84.3815449438202,87.9207829322001,91.4600209205801,4
"Level 2/4/5 Goal +/- SPR SD","2022-2023","Greater Houston Area","Lake Houston","2",90.6976744186047,"LDOS","Last Day of School","academic_year | persistence_type","Org-wide",0,80.8423069554403,84.3815449438202,87.9207829322001,91.4600209205801,4
"Level 2/4/5 Goal +/- SPR SD","2022-2023","Greater Houston Area","Lake Houston","3",89.922480620155,"LDOS","Last Day of School","academic_year | persistence_type","Org-wide",0,80.8423069554403,84.3815449438202,87.9207829322001,91.4600209205801,4
"Level 2/4/5 Goal +/- SPR SD","2022-2023","Greater Houston Area","Lake Houston","5",100,"LDOS","Last Day of School","academic_year | persistence_type","Org-wide",0,80.8423069554403,84.3815449438202,87.9207829322001,91.4600209205801,5
"Level 2/4/5 Goal +/- SPR SD","2022-2023","Greater Houston Area","Lake Houston","6",94.53125,"LDOS","Last Day of School","academic_year | persistence_type","Org-wide",0,80.8423069554403,84.3815449438202,87.9207829322001,91.4600209205801,5
"Level 2/4/5 Goal +/- SPR SD","2022-2023","Greater Houston Area","Lake Houston","7",96.2686567164179,"LDOS","Last Day of School","academic_year | persistence_type","Org-wide",0,80.8423069554403,84.3815449438202,87.9207829322001,91.4600209205801,5
"Level 2/4/5 Goal +/- SPR SD","2022-2023","Greater Houston Area","Spears","PK",100,"LDOS","Last Day of School","academic_year | persistence_type","Org-wide",0,80.8423069554403,84.3815449438202,87.9207829322001,91.4600209205801,5
"Level 2/4/5 Goal +/- SPR SD","2022-2023","Greater Houston Area","Spears","K",82.089552238806,"LDOS","Last Day of School","academic_year | persistence_type","Org-wide",0,80.8423069554403,84.3815449438202,87.9207829322001,91.4600209205801,2
"Level 2/4/5 Goal +/- SPR SD","2022-2023","Greater Houston Area","Spears","1",81.8840579710145,"LDOS","Last Day of School","academic_year | persistence_type","Org-wide",0,80.8423069554403,84.3815449438202,87.9207829322001,91.4600209205801,2
"Level 2/4/5 Goal +/- SPR SD","2022-2023","Greater Houston Area","Spears","2",89.7810218978102,"LDOS","Last Day of School","academic_year | persistence_type","Org-wide",0,80.8423069554403,84.3815449438202,87.9207829322001,91.4600209205801,4
"Level 2/4/5 Goal +/- SPR SD","2022-2023","Greater Houston Area","Spears","3",83.3333333333333,"LDOS","Last Day of School","academic_year | persistence_type","Org-wide",0,80.8423069554403,84.3815449438202,87.9207829322001,91.4600209205801,2
"Level 2/4/5 Goal +/- SPR SD","2022-2023","Greater Houston Area","Spears","4",89.6296296296296,"LDOS","Last Day of School","academic_year | persistence_type","Org-wide",0,80.8423069554403,84.3815449438202,87.9207829322001,91.4600209205801,4
"Level 2/4/5 Goal +/- SPR SD","2022-2023","Greater Houston Area","Spears","5",65.6716417910448,"LDOS","Last Day of School","academic_year | persistence_type","Org-wide",0,80.8423069554403,84.3815449438202,87.9207829322001,91.4600209205801,1
"Level 2/4/5 Goal +/- SPR SD","2022-2023","Greater Houston Area","Spears","6",78.2608695652174,"LDOS","Last Day of School","academic_year | persistence_type","Org-wide",0,80.8423069554403,84.3815449438202,87.9207829322001,91.4600209205801,1
"Level 2/4/5 Goal +/- SPR SD","2022-2023","Greater Houston Area","Spears","7",77.2727272727273,"LDOS","Last Day of School","academic_year | persistence_type","Org-wide",0,80.8423069554403,84.3815449438202,87.9207829322001,91.4600209205801,1
"Level 2/4/5 Goal +/- SPR SD","2022-2023","Greater Houston Area","Spears","8",63.0434782608696,"LDOS","Last Day of School","academic_year | persistence_type","Org-wide",0,80.8423069554403,84.3815449438202,87.9207829322001,91.4600209205801,1
"Level 2/4/5 Goal +/- SPR SD","2022-2023","Permian Basin","Travis","PK",91.8367346938776,"LDOS","Last Day of School","academic_year | persistence_type","Org-wide",0,80.8423069554403,84.3815449438202,87.9207829322001,91.4600209205801,5
"Level 2/4/5 Goal +/- SPR SD","2022-2023","Permian Basin","Travis","K",93.1623931623932,"LDOS","Last Day of School","academic_year | persistence_type","Org-wide",0,80.8423069554403,84.3815449438202,87.9207829322001,91.4600209205801,5
"Level 2/4/5 Goal +/- SPR SD","2022-2023","Permian Basin","Travis","1",93.9393939393939,"LDOS","Last Day of School","academic_year | persistence_type","Org-wide",0,80.8423069554403,84.3815449438202,87.9207829322001,91.4600209205801,5
"Level 2/4/5 Goal +/- SPR SD","2022-2023","Permian Basin","Travis","2",95,"LDOS","Last Day of School","academic_year | persistence_type","Org-wide",0,80.8423069554403,84.3815449438202,87.9207829322001,91.4600209205801,5
"Level 2/4/5 Goal +/- SPR SD","2022-2023","Permian Basin","Travis","3",94.2148760330578,"LDOS","Last Day of School","academic_year | persistence_type","Org-wide",0,80.8423069554403,84.3815449438202,87.9207829322001,91.4600209205801,5
"Level 2/4/5 Goal +/- SPR SD","2022-2023","Permian Basin","Travis","4",95.6140350877193,"LDOS","Last Day of School","academic_year | persistence_type","Org-wide",0,80.8423069554403,84.3815449438202,87.9207829322001,91.4600209205801,5
"Level 2/4/5 Goal +/- SPR SD","2022-2023","Permian Basin","Travis","5",89.8989898989899,"LDOS","Last Day of School","academic_year | persistence_type","Org-wide",0,80.8423069554403,84.3815449438202,87.9207829322001,91.4600209205801,4
"Level 2/4/5 Goal +/- SPR SD","2022-2023","Permian Basin","Travis","6",92.8571428571429,"LDOS","Last Day of School","academic_year | persistence_type","Org-wide",0,80.8423069554403,84.3815449438202,87.9207829322001,91.4600209205801,5
"Level 2/4/5 Goal +/- SPR SD","2022-2023","Permian Basin","Travis","7",92.7835051546392,"LDOS","Last Day of School","academic_year | persistence_type","Org-wide",0,80.8423069554403,84.3815449438202,87.9207829322001,91.4600209205801,5
"Level 2/4/5 Goal +/- SPR SD","2022-2023","Permian Basin","Travis","8",92.4731182795699,"LDOS","Last Day of School","academic_year | persistence_type","Org-wide",0,80.8423069554403,84.3815449438202,87.9207829322001,91.4600209205801,5
"Level 2/4/5 Goal +/- SPR SD","2022-2023","Permian Basin","Yukon","K",93.6,"LDOS","Last Day of School","academic_year | persistence_type","Org-wide",0,80.8423069554403,84.3815449438202,87.9207829322001,91.4600209205801,5
"Level 2/4/5 Goal +/- SPR SD","2022-2023","Permian Basin","Yukon","1",95.2755905511811,"LDOS","Last Day of School","academic_year | persistence_type","Org-wide",0,80.8423069554403,84.3815449438202,87.9207829322001,91.4600209205801,5
"Level 2/4/5 Goal +/- SPR SD","2022-2023","Permian Basin","Yukon","2",93.7007874015748,"LDOS","Last Day of School","academic_year | persistence_type","Org-wide",0,80.8423069554403,84.3815449438202,87.9207829322001,91.4600209205801,5
"Level 2/4/5 Goal +/- SPR SD","2022-2023","Permian Basin","Yukon","3",92.0634920634921,"LDOS","Last Day of School","academic_year | persistence_type","Org-wide",0,80.8423069554403,84.3815449438202,87.9207829322001,91.4600209205801,5
"Level 2/4/5 Goal +/- SPR SD","2022-2023","Permian Basin","Yukon","6",91.6666666666667,"LDOS","Last Day of School","academic_year | persistence_type","Org-wide",0,80.8423069554403,84.3815449438202,87.9207829322001,91.4600209205801,5
"Level 2/4/5 Goal +/- SPR SD","2022-2023","Permian Basin","Yukon","7",95.3488372093023,"LDOS","Last Day of School","academic_year | persistence_type","Org-wide",0,80.8423069554403,84.3815449438202,87.9207829322001,91.4600209205801,5
"Level 2/4/5 Goal +/- SPR SD","2022-2023","Rio Grande Valley","Alamo","PK",85.7142857142857,"LDOS","Last Day of School","academic_year | persistence_type","Org-wide",0,80.8423069554403,84.3815449438202,87.9207829322001,91.4600209205801,3
